fips,year,county,cash_surety_property_bond_frequency,personal_recognizance_bond_frequency,total_bond_frequency,bond_type,jud_district,medianHI,medianHI_MOE,povertyR,yfips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
8073,2016,"Lincoln",84.0,3,87.0,"felonybondtype",18,42969,4271,18.1,201608073,"CO","Lincoln County",5548,3681,1377,2304,54,283,587,35,NA,2722,"rural","West","Mountain",153,NA,2577.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,283,945,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8075,2014,"Logan",326.0,160,486.0,"misdemeanorbondtype",13,45439,4632,17.7,201408075,"CO","Logan County",21680,14746,6098,8648,164,726,2361,136,NA,11359,"rural","West","Mountain",571,44540,1838.598,965.8172,NA,NA,NA,90.14294,17.17008,77.26537,0.0,3.434017,20.6041,NA,68.68034,85.85042,0.0,8.493119,0.0,0.0,8.585042,0.0,93.42431,0.0,NA,NA,NA,110,6,104,False,6,NA,NA,3,70,74,7,67,False,4,NA,NA,3,56,1,752,2419,2445,22492,605,69,536,2,26,5,36,82,433,20,1
8075,2014,"Logan",153.0,73,226.0,"felonybondtype",13,45439,4632,17.7,201408075,"CO","Logan County",21680,14746,6098,8648,164,726,2361,136,NA,11359,"rural","West","Mountain",571,44540,1838.598,965.8172,NA,NA,NA,90.14294,17.17008,77.26537,0.0,3.434017,20.6041,NA,68.68034,85.85042,0.0,8.493119,0.0,0.0,8.585042,0.0,93.42431,0.0,NA,NA,NA,110,6,104,False,6,NA,NA,3,70,74,7,67,False,4,NA,NA,3,56,1,752,2419,2445,22492,605,69,536,2,26,5,36,82,433,20,1
8075,2015,"Logan",243.0,211,454.0,"misdemeanorbondtype",13,46306,4123,15.5,201508075,"CO","Logan County",21958,14979,6115,8864,178,767,2474,146,NA,11414,"rural","West","Mountain",571,44540,1838.598,965.8172,NA,NA,NA,90.14294,17.17008,77.26537,0.0,3.434017,20.6041,NA,68.68034,85.85042,0.0,8.493119,0.0,0.0,8.585042,0.0,93.42431,0.0,NA,NA,NA,97,6,91,False,6,NA,NA,0,65,68,6,62,False,6,NA,NA,0,45,1,752,2419,2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8075,2015,"Logan",169.0,65,234.0,"felonybondtype",13,46306,4123,15.5,201508075,"CO","Logan County",21958,14979,6115,8864,178,767,2474,146,NA,11414,"rural","West","Mountain",571,44540,1838.598,965.8172,NA,NA,NA,90.14294,17.17008,77.26537,0.0,3.434017,20.6041,NA,68.68034,85.85042,0.0,8.493119,0.0,0.0,8.585042,0.0,93.42431,0.0,NA,NA,NA,97,6,91,False,6,NA,NA,0,65,68,6,62,False,6,NA,NA,0,45,1,752,2419,2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8075,2016,"Logan",249.0,186,435.0,"misdemeanorbondtype",13,49407,5217,16.4,201608075,"CO","Logan County",21968,14933,6115,8818,186,766,2491,150,NA,11340,"rural","West","Mountain",571,44540,1838.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,752,2419,2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8075,2016,"Logan",194.0,82,276.0,"felonybondtype",13,49407,5217,16.4,201608075,"CO","Logan County",21968,14933,6115,8818,186,766,2491,150,NA,11340,"rural","West","Mountain",571,44540,1838.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,752,2419,2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8077,2014,"Mesa",1508.0,1312,2820.0,"misdemeanorbondtype",21,50106,3385,15.4,201408077,"CO","Mesa County",147250,95355,47389,47966,1048,968,13009,844,NA,79486,"small/mid","West","Mountain",677,24300,3328.939,6352.5,NA,NA,NA,579.0,96.5,476.0,1.947368,40.5,78.0,NA,316.5,270.5,30.0,159.0,98.5,0.0,84.5,0.0,6.0,0.0,NA,NA,NA,919,80,839,NA,42,NA,NA,2,652,420,49,371,NA,25,NA,NA,1,305,0,0,0,0,148670,4458,516,3942,3,110,57,346,542,3139,216,45
8077,2014,"Mesa",785.0,721,1506.0,"felonybondtype",21,50106,3385,15.4,201408077,"CO","Mesa County",147250,95355,47389,47966,1048,968,13009,844,NA,79486,"small/mid","West","Mountain",677,24300,3328.939,6352.5,NA,NA,NA,579.0,96.5,476.0,1.947368,40.5,78.0,NA,316.5,270.5,30.0,159.0,98.5,0.0,84.5,0.0,6.0,0.0,NA,NA,NA,919,80,839,NA,42,NA,NA,2,652,420,49,371,NA,25,NA,NA,1,305,0,0,0,0,148670,4458,516,3942,3,110,57,346,542,3139,216,45
8077,2015,"Mesa",1686.0,1317,3003.0,"misdemeanorbondtype",21,51449,2441,14.1,201508077,"CO","Mesa County",147215,94758,47133,47625,1034,969,13226,833,NA,78696,"small/mid","West","Mountain",677,24300,3328.939,6560.0,NA,NA,NA,587.0,90.0,496.0,2.0,70.0,82.0,12,315.0,275.0,30.0,159.0,181.0,0.0,9.0,0.0,6.0,0.0,NA,NA,NA,891,92,799,NA,36,NA,NA,0,643,412,62,350,NA,14,NA,NA,0,290,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8077,2015,"Mesa",755.0,817,1572.0,"felonybondtype",21,51449,2441,14.1,201508077,"CO","Mesa County",147215,94758,47133,47625,1034,969,13226,833,NA,78696,"small/mid","West","Mountain",677,24300,3328.939,6560.0,NA,NA,NA,587.0,90.0,496.0,2.0,70.0,82.0,12,315.0,275.0,30.0,159.0,181.0,0.0,9.0,0.0,6.0,0.0,NA,NA,NA,891,92,799,NA,36,NA,NA,0,643,412,62,350,NA,14,NA,NA,0,290,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8077,2016,"Mesa",1589.0,1402,2991.0,"misdemeanorbondtype",21,49825,3592,15.0,201608077,"CO","Mesa County",148116,94989,47309,47680,1074,1021,13511,863,NA,78520,"small/mid","West","Mountain",677,24300,3328.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8077,2016,"Mesa",957.0,1034,1991.0,"felonybondtype",21,49825,3592,15.0,201608077,"CO","Mesa County",148116,94989,47309,47680,1074,1021,13511,863,NA,78520,"small/mid","West","Mountain",677,24300,3328.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8079,2014,"Mineral",40.0,NA,40.0,"misdemeanorbondtype",12,51257,4841,8.9,201408079,"CO","Mineral County",732,463,225,238,3,3,18,6,NA,433,"rural","West","Mountain",264,NA,875.76,37.21764,NA,NA,NA,1.74929,0.3016016,1.5683289999999999,0.0,6.03203e-2,1.4476879999999999,NA,0.3016016,1.628649,0.0,0.8443968,6.03203e-2,6.49536e-2,0.0,0.0,0.1206407,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,0,729,2,1,1,0,0,0,1,0,1,0,0
8079,2014,"Mineral",2.0,NA,2.0,"felonybondtype",12,51257,4841,8.9,201408079,"CO","Mineral County",732,463,225,238,3,3,18,6,NA,433,"rural","West","Mountain",264,NA,875.76,37.21764,NA,NA,NA,1.74929,0.3016016,1.5683289999999999,0.0,6.03203e-2,1.4476879999999999,NA,0.3016016,1.628649,0.0,0.8443968,6.03203e-2,6.49536e-2,0.0,0.0,0.1206407,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,0,729,2,1,1,0,0,0,1,0,1,0,0
8079,2015,"Mineral",43.0,2,45.0,"misdemeanorbondtype",12,50481,5035,9.4,201508079,"CO","Mineral County",703,429,205,224,3,3,21,6,NA,396,"rural","West","Mountain",264,NA,875.76,37.21764,NA,NA,NA,1.74929,0.3016016,1.5683289999999999,0.0,6.03203e-2,1.4476879999999999,NA,0.3016016,1.628649,0.0,0.8443968,6.03203e-2,6.49536e-2,0.0,0.0,0.1206407,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8079,2015,"Mineral",1.0,3,4.0,"felonybondtype",12,50481,5035,9.4,201508079,"CO","Mineral County",703,429,205,224,3,3,21,6,NA,396,"rural","West","Mountain",264,NA,875.76,37.21764,NA,NA,NA,1.74929,0.3016016,1.5683289999999999,0.0,6.03203e-2,1.4476879999999999,NA,0.3016016,1.628649,0.0,0.8443968,6.03203e-2,6.49536e-2,0.0,0.0,0.1206407,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8079,2016,"Mineral",36.0,2,38.0,"misdemeanorbondtype",12,52641,5636,9.3,201608079,"CO","Mineral County",743,434,202,232,3,4,27,5,NA,395,"rural","West","Mountain",264,NA,875.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8079,2016,"Mineral",1.0,NA,1.0,"felonybondtype",12,52641,5636,9.3,201608079,"CO","Mineral County",743,434,202,232,3,4,27,5,NA,395,"rural","West","Mountain",264,NA,875.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8081,2014,"Moffat",246.0,95,341.0,"misdemeanorbondtype",14,56193,5788,11.2,201408081,"CO","Moffat County",13115,8609,4164,4445,75,64,1170,65,NA,7235,"rural","West","Mountain",414,18780,4743.244,41.0,NA,NA,NA,43.0,8.0,33.0,0.0,2.0,3.0,1,35.0,41.0,2.0,28.0,12.0,0.0,39.0,0.0,2.0,0.0,NA,NA,NA,74,9,65,NA,NA,NA,NA,5,62,50,9,41,False,NA,NA,NA,5,45,1,0,43,45,13009,249,19,230,0,9,0,10,45,176,6,3
8081,2014,"Moffat",134.0,27,161.0,"felonybondtype",14,56193,5788,11.2,201408081,"CO","Moffat County",13115,8609,4164,4445,75,64,1170,65,NA,7235,"rural","West","Mountain",414,18780,4743.244,41.0,NA,NA,NA,43.0,8.0,33.0,0.0,2.0,3.0,1,35.0,41.0,2.0,28.0,12.0,0.0,39.0,0.0,2.0,0.0,NA,NA,NA,74,9,65,NA,NA,NA,NA,5,62,50,9,41,False,NA,NA,NA,5,45,1,0,43,45,13009,249,19,230,0,9,0,10,45,176,6,3
8081,2015,"Moffat",257.0,115,372.0,"misdemeanorbondtype",14,59173,5431,11.7,201508081,"CO","Moffat County",12931,8416,4094,4322,73,61,1172,66,NA,7044,"rural","West","Mountain",414,18780,4743.244,41.0,NA,NA,NA,43.0,8.0,33.0,0.0,2.0,3.0,1,35.0,41.0,2.0,28.0,12.0,0.0,39.0,0.0,2.0,0.0,NA,NA,NA,76,9,67,False,NA,NA,NA,3,66,49,6,43,False,0,NA,NA,3,42,1,0,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8081,2015,"Moffat",164.0,67,231.0,"felonybondtype",14,59173,5431,11.7,201508081,"CO","Moffat County",12931,8416,4094,4322,73,61,1172,66,NA,7044,"rural","West","Mountain",414,18780,4743.244,41.0,NA,NA,NA,43.0,8.0,33.0,0.0,2.0,3.0,1,35.0,41.0,2.0,28.0,12.0,0.0,39.0,0.0,2.0,0.0,NA,NA,NA,76,9,67,False,NA,NA,NA,3,66,49,6,43,False,0,NA,NA,3,42,1,0,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8081,2016,"Moffat",246.0,157,403.0,"misdemeanorbondtype",14,54151,5263,12.9,201608081,"CO","Moffat County",12940,8385,4034,4351,72,82,1214,66,NA,6951,"rural","West","Mountain",414,18780,4743.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8081,2016,"Moffat",160.0,93,253.0,"felonybondtype",14,54151,5263,12.9,201608081,"CO","Moffat County",12940,8385,4034,4351,72,82,1214,66,NA,6951,"rural","West","Mountain",414,18780,4743.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8083,2014,"Montezuma",402.0,466,868.0,"misdemeanorbondtype",22,44163,3535,16.3,201408083,"CO","Montezuma County",25535,15936,8073,7863,126,87,1816,2040,NA,11867,"rural","West","Mountain",363,NA,2029.329,0.0,NA,NA,NA,90.0,18.0,74.0,0.0,0.0,0.0,0,0.0,38.0,12.0,26.0,3.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,79,NA,NA,False,0,NA,NA,0,40,41,5,36,False,NA,NA,NA,1,25,0,0,0,0,25815,532,48,484,0,10,2,36,55,401,26,2
8083,2014,"Montezuma",136.0,67,203.0,"felonybondtype",22,44163,3535,16.3,201408083,"CO","Montezuma County",25535,15936,8073,7863,126,87,1816,2040,NA,11867,"rural","West","Mountain",363,NA,2029.329,0.0,NA,NA,NA,90.0,18.0,74.0,0.0,0.0,0.0,0,0.0,38.0,12.0,26.0,3.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,79,NA,NA,False,0,NA,NA,0,40,41,5,36,False,NA,NA,NA,1,25,0,0,0,0,25815,532,48,484,0,10,2,36,55,401,26,2
8083,2015,"Montezuma",413.0,403,816.0,"misdemeanorbondtype",22,42975,4052,19.3,201508083,"CO","Montezuma County",25502,15747,8018,7729,123,100,1846,2030,NA,11648,"rural","West","Mountain",363,NA,2029.329,0.0,NA,NA,NA,90.0,18.0,74.0,0.0,0.0,0.0,0,0.0,38.0,12.0,26.0,3.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,82,5,77,False,NA,NA,NA,1,41,38,6,32,False,NA,NA,NA,5,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8083,2015,"Montezuma",184.0,60,244.0,"felonybondtype",22,42975,4052,19.3,201508083,"CO","Montezuma County",25502,15747,8018,7729,123,100,1846,2030,NA,11648,"rural","West","Mountain",363,NA,2029.329,0.0,NA,NA,NA,90.0,18.0,74.0,0.0,0.0,0.0,0,0.0,38.0,12.0,26.0,3.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,82,5,77,False,NA,NA,NA,1,41,38,6,32,False,NA,NA,NA,5,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8083,2016,"Montezuma",421.0,434,855.0,"misdemeanorbondtype",22,40679,3157,15.1,201608083,"CO","Montezuma County",25697,15757,8007,7750,118,104,1893,2070,NA,11572,"rural","West","Mountain",363,NA,2029.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8083,2016,"Montezuma",217.0,61,278.0,"felonybondtype",22,40679,3157,15.1,201608083,"CO","Montezuma County",25697,15757,8007,7750,118,104,1893,2070,NA,11572,"rural","West","Mountain",363,NA,2029.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8085,2014,"Montrose",700.0,155,855.0,"misdemeanorbondtype",7,46336,2249,15.5,201408085,"CO","Montrose County",40509,24666,12437,12229,231,141,5106,196,NA,18992,"rural","West","Mountain",381,33940,2240.946,3128.778,NA,NA,NA,93.14047,17.91163,75.22884,0.0,2.686744,35.82326,NA,54.63047,63.58628,6.263618,93.95428,10.74698,0.8968922,0.8954777,2.684408,10.74698,10.74698,NA,NA,NA,77,5,72,False,NA,NA,NA,4,56,55,NA,NA,False,NA,NA,NA,2,42,0,0,0,0,39024,1063,64,999,1,9,8,46,177,777,40,5
8085,2014,"Montrose",282.0,21,303.0,"felonybondtype",7,46336,2249,15.5,201408085,"CO","Montrose County",40509,24666,12437,12229,231,141,5106,196,NA,18992,"rural","West","Mountain",381,33940,2240.946,3128.778,NA,NA,NA,93.14047,17.91163,75.22884,0.0,2.686744,35.82326,NA,54.63047,63.58628,6.263618,93.95428,10.74698,0.8968922,0.8954777,2.684408,10.74698,10.74698,NA,NA,NA,77,5,72,False,NA,NA,NA,4,56,55,NA,NA,False,NA,NA,NA,2,42,0,0,0,0,39024,1063,64,999,1,9,8,46,177,777,40,5
8085,2015,"Montrose",648.0,130,778.0,"misdemeanorbondtype",7,46860,4190,17.7,201508085,"CO","Montrose County",40553,24451,12379,12072,249,138,5125,191,NA,18748,"rural","West","Mountain",381,33940,2240.946,3128.778,NA,NA,NA,93.14047,17.91163,75.22884,0.0,2.686744,35.82326,NA,54.63047,63.58628,6.263618,93.95428,10.74698,0.8968922,0.8954777,2.684408,10.74698,0.0,NA,NA,NA,77,NA,NA,False,NA,NA,NA,5,51,50,5,45,False,0,NA,NA,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8085,2015,"Montrose",276.0,21,297.0,"felonybondtype",7,46860,4190,17.7,201508085,"CO","Montrose County",40553,24451,12379,12072,249,138,5125,191,NA,18748,"rural","West","Mountain",381,33940,2240.946,3128.778,NA,NA,NA,93.14047,17.91163,75.22884,0.0,2.686744,35.82326,NA,54.63047,63.58628,6.263618,93.95428,10.74698,0.8968922,0.8954777,2.684408,10.74698,0.0,NA,NA,NA,77,NA,NA,False,NA,NA,NA,5,51,50,5,45,False,0,NA,NA,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8085,2016,"Montrose",607.0,181,788.0,"misdemeanorbondtype",7,43285,2893,16.4,201608085,"CO","Montrose County",40534,24328,12332,11996,254,151,5176,200,NA,18547,"rural","West","Mountain",381,33940,2240.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8085,2016,"Montrose",267.0,34,301.0,"felonybondtype",7,43285,2893,16.4,201608085,"CO","Montrose County",40534,24328,12332,11996,254,151,5176,200,NA,18547,"rural","West","Mountain",381,33940,2240.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8087,2014,"Morgan",755.0,201,956.0,"misdemeanorbondtype",NA,47631,3610,13.4,201408087,"CO","Morgan County",28169,17705,8749,8956,127,573,6236,91,NA,10678,"rural","West","Mountain",579,22820,1280.485,1732.0,NA,NA,NA,77.0,4.0,50.0,0.0,1.0,25.0,1,27.0,68.0,8.0,60.0,9.0,1.0,7.0,1.0,38.0,0.0,NA,NA,NA,114,10,104,False,5,NA,NA,1,53,89,14,75,False,NA,NA,False,2,41,1,0,270,300,27728,492,60,432,0,34,1,25,78,317,32,5
8087,2014,"Morgan",182.0,53,235.0,"felonybondtype",NA,47631,3610,13.4,201408087,"CO","Morgan County",28169,17705,8749,8956,127,573,6236,91,NA,10678,"rural","West","Mountain",579,22820,1280.485,1732.0,NA,NA,NA,77.0,4.0,50.0,0.0,1.0,25.0,1,27.0,68.0,8.0,60.0,9.0,1.0,7.0,1.0,38.0,0.0,NA,NA,NA,114,10,104,False,5,NA,NA,1,53,89,14,75,False,NA,NA,False,2,41,1,0,270,300,27728,492,60,432,0,34,1,25,78,317,32,5
8087,2015,"Morgan",775.0,238,1013.0,"misdemeanorbondtype",NA,49087,3968,12.1,201508087,"CO","Morgan County",28044,17663,8676,8987,134,618,6333,90,NA,10488,"rural","West","Mountain",579,22820,1280.485,1732.0,NA,NA,NA,77.0,4.0,50.0,0.0,1.0,25.0,1,27.0,68.0,8.0,60.0,9.0,1.0,7.0,1.0,38.0,0.0,NA,NA,NA,103,10,93,False,NA,NA,NA,5,53,65,9,56,False,NA,NA,NA,4,37,1,0,270,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8087,2015,"Morgan",169.0,81,250.0,"felonybondtype",NA,49087,3968,12.1,201508087,"CO","Morgan County",28044,17663,8676,8987,134,618,6333,90,NA,10488,"rural","West","Mountain",579,22820,1280.485,1732.0,NA,NA,NA,77.0,4.0,50.0,0.0,1.0,25.0,1,27.0,68.0,8.0,60.0,9.0,1.0,7.0,1.0,38.0,0.0,NA,NA,NA,103,10,93,False,NA,NA,NA,5,53,65,9,56,False,NA,NA,NA,4,37,1,0,270,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8087,2016,"Morgan",693.0,247,940.0,"misdemeanorbondtype",NA,49129,4418,11.7,201608087,"CO","Morgan County",28145,17690,8649,9041,148,641,6427,106,NA,10368,"rural","West","Mountain",579,22820,1280.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,270,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8087,2016,"Morgan",207.0,90,297.0,"felonybondtype",NA,49129,4418,11.7,201608087,"CO","Morgan County",28145,17690,8649,9041,148,641,6427,106,NA,10368,"rural","West","Mountain",579,22820,1280.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,270,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8089,2014,"Otero",479.0,157,636.0,"misdemeanorbondtype",16,33043,3235,26.0,201408089,"CO","Otero County",18479,11234,5612,5622,104,122,4673,104,NA,6231,"rural","West","Mountain",159,NA,1262.126,625.7143,NA,NA,NA,48.0,10.0,48.0,0.0,0.0,44.0,0,14.0,38.0,2.0,36.0,4.0,0.0,4.0,1.0,0.0,0.0,NA,NA,NA,59,5,54,False,NA,NA,NA,5,23,55,6,49,False,NA,NA,NA,3,18,0,0,0,0,18330,439,24,415,0,4,9,11,134,263,16,2
8089,2014,"Otero",139.0,65,204.0,"felonybondtype",16,33043,3235,26.0,201408089,"CO","Otero County",18479,11234,5612,5622,104,122,4673,104,NA,6231,"rural","West","Mountain",159,NA,1262.126,625.7143,NA,NA,NA,48.0,10.0,48.0,0.0,0.0,44.0,0,14.0,38.0,2.0,36.0,4.0,0.0,4.0,1.0,0.0,0.0,NA,NA,NA,59,5,54,False,NA,NA,NA,5,23,55,6,49,False,NA,NA,NA,3,18,0,0,0,0,18330,439,24,415,0,4,9,11,134,263,16,2
8089,2015,"Otero",376.0,228,604.0,"misdemeanorbondtype",16,34970,2891,20.6,201508089,"CO","Otero County",18368,11175,5589,5586,108,134,4649,98,NA,6186,"rural","West","Mountain",159,NA,1262.126,625.7143,NA,NA,NA,48.0,10.0,48.0,0.0,0.0,44.0,0,14.0,38.0,2.0,36.0,4.0,0.0,4.0,1.0,0.0,0.0,NA,NA,NA,59,9,50,False,0,NA,NA,2,24,47,9,38,False,0,NA,NA,1,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8089,2015,"Otero",171.0,53,224.0,"felonybondtype",16,34970,2891,20.6,201508089,"CO","Otero County",18368,11175,5589,5586,108,134,4649,98,NA,6186,"rural","West","Mountain",159,NA,1262.126,625.7143,NA,NA,NA,48.0,10.0,48.0,0.0,0.0,44.0,0,14.0,38.0,2.0,36.0,4.0,0.0,4.0,1.0,0.0,0.0,NA,NA,NA,59,9,50,False,0,NA,NA,2,24,47,9,38,False,0,NA,NA,1,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
