yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197008053,1970,8053,CO,Hinsdale County,206,134,65,69,,0,,,0,134,rural,West,Mountain,633,,1117.231,0,,,,0.0913429,0,0.0913429,,,,,,0.0685072,0,0.0685072,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197108053,1971,8053,CO,Hinsdale County,207,140,68,72,,0,,,0,140,rural,West,Mountain,633,,1117.231,0,,,,0.0798835,0,0.0826381,,,,,,0.0644154,0,0.0734561,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197208053,1972,8053,CO,Hinsdale County,275,196,97,99,,0,,,0,196,rural,West,Mountain,633,,1117.231,0,,,,0.0961364,0,0.1035315,,,,,,0.0841905,0,0.1084616,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197308053,1973,8053,CO,Hinsdale County,290,214,109,105,,0,,,0,214,rural,West,Mountain,633,,1117.231,0,,,,0.0893999,0,0.1010607,,,,,,0.0861109,0,0.1243824,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197408053,1974,8053,CO,Hinsdale County,317,237,122,115,,0,,,0,237,rural,West,Mountain,633,,1117.231,0,,,,0.0801759,0,0.0962111,,,,,,0.0863433,0,0.1389716,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197508053,1975,8053,CO,Hinsdale County,349,263,135,128,,0,,,0,263,rural,West,Mountain,633,,1117.231,0,,,,0.0756873,0,0.0979483,,,,,,0.0931536,0,0.1662152,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197608053,1976,8053,CO,Hinsdale County,403,299,147,152,,0,,,0,299,rural,West,Mountain,633,,1117.231,0,,,,0.0718355,0,0.1026222,,,,,,0.104201,0,0.2052444,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197708053,1977,8053,CO,Hinsdale County,459,341,166,175,,0,,,0,341,rural,West,Mountain,633,,1117.231,0,,,,0.0612028,0,0.1001501,,,,,,0.1095659,0,0.2373929,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,499,21,5,16,2,0,0,3,6,8,2,0
197808053,1978,8053,CO,Hinsdale County,481,361,171,190,,0,,,3,358,rural,West,Mountain,633,,1117.231,14.32358,,,,0.0457831,0,0.0915663,,,,,,0.1091752,0,0.2594377,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,500,20,1,19,0,0,0,1,7,11,1,0
197908053,1979,8053,CO,Hinsdale County,499,368,169,199,,0,,,3,365,rural,West,Mountain,633,,1117.231,14.85388,,,,0.0623578,0,0.0979908,,,,,,0.1027876,0,0.2672476,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198008053,1980,8053,CO,Hinsdale County,410,300,136,164,,0,,,3,297,rural,West,Mountain,633,,1117.231,12.02561,,,,0.0611275,0,0.0815033,,,,,,0.0757563,0,0.2150781,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,395,35,7,28,0,0,0,7,10,18,0,0
198108053,1981,8053,CO,Hinsdale County,438,322,148,174,,0,,,3,319,rural,West,Mountain,633,,1117.231,13.58712,,,,0.0797658,0,0.0942687,,,,,,0.0780924,0,0.2417145,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,407,42,4,38,0,0,0,4,13,22,3,0
198208053,1982,8053,CO,Hinsdale County,441,321,145,176,,0,,,3,318,rural,West,Mountain,633,,1117.231,14.23284,,,,0.0935965,0,0.1007962,,,,,,0.0747664,0,0.2519906,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,418,33,1,32,0,0,0,1,5,22,5,0
198308053,1983,8053,CO,Hinsdale County,492,358,165,193,,0,,,3,355,rural,West,Mountain,633,,1117.231,17.128,,,,0.1235193,0,0.1235193,,,,,,0.0823462,0,0.301936,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,430,52,1,51,0,0,0,1,7,44,0,0
198408053,1984,8053,CO,Hinsdale County,499,363,165,198,,0,,,3,360,rural,West,Mountain,633,,1117.231,19.42914,,,,0.2074286,0,0.2247143,,,,,,0.1642143,0,0.3313095,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,18,2,16,0,0,0,2,11,5,0,0
198508053,1985,8053,CO,Hinsdale County,502,362,166,196,,1,,,3,358,rural,West,Mountain,633,,1117.231,21.19196,,,,0.2894596,0,0.3245457,,,,,,0.2456021,0,0.3508602,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,26,3,23,2,0,0,1,4,17,1,1
198608053,1986,8053,CO,Hinsdale County,482,348,160,188,,1,,,3,344,rural,West,Mountain,633,,1117.231,22.05081,,,,0.358411,0,0.4096126,,,,,,0.315743,0,0.3555664,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,20,1,19,0,0,0,1,5,14,0,0
198708053,1987,8053,CO,Hinsdale County,472,341,158,183,,1,,,3,337,rural,West,Mountain,633,,1117.231,23.52845,,,,0.4360286,0,0.5044252,,,,,,0.3932807,0,0.3704818,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,23,1,22,0,0,0,1,4,17,1,0
198808053,1988,8053,CO,Hinsdale County,466,336,156,180,,1,,,3,332,rural,West,Mountain,633,,1117.231,24.27313,,,,0.498763,0.1246907,0.5818902,,,,,,0.4571994,0.0831272,0.3740723,0,0,0.0831272,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,20,2,18,1,0,0,1,6,11,1,0
198908053,1989,8053,CO,Hinsdale County,461,328,153,175,,1,,,3,324,rural,West,Mountain,633,,1117.231,27.02284,,,,0.4913244,0.1023593,0.5322681,,,,,,0.2047185,0.0716515,0.2047185,0,0,0.0802497,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,15,0,15,0,0,0,0,4,11,0,0
199008053,1990,8053,CO,Hinsdale County,468,333,151,182,0,0,1,0,,332,rural,West,Mountain,633,,1117.231,23.16665,,,,0.4518318,0.0821512,0.3696805,0,0.0410756,0,0,0.4518318,0.1848403,0.0616134,0.1848403,0,0,0.0788652,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,467,4,0,4,0,0,0,0,0,4,0,0
199108053,1991,8053,CO,Hinsdale County,472,339,155,184,0,0,1,0,,338,rural,West,Mountain,633,,1117.231,28.31075,,,,0.4455197,0.0405018,0.2430108,0,0.0405018,0,0,0.2835125,0.1620072,0.0506272,0.1620072,0,0,0.0761434,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,478,10,2,8,0,0,0,2,1,6,1,0
199208053,1992,8053,CO,Hinsdale County,510,364,170,194,0,0,1,0,,363,rural,West,Mountain,633,,1117.231,34.00566,,,,0.4081175,0.0408118,0.2448705,0,0.0408118,0,0,0.2448705,0.163247,0.0408118,0.1224352,0,0,0.0750936,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,491,5,1,4,0,0,0,1,1,3,0,0
199308053,1993,8053,CO,Hinsdale County,551,392,180,212,0,0,1,0,,391,rural,West,Mountain,633,,1117.231,40.60884,,,,0.2518471,0.0419745,0.2098726,0,0,0.0419745,0,0.2518471,0.083949,0.0516609,0.083949,0,0,0.0755541,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
199408053,1994,8053,CO,Hinsdale County,607,435,204,231,0,0,1,0,,434,rural,West,Mountain,633,,1117.231,49.21824,,,,0.3871829,0.0521208,0.2829414,0,0,0.0483979,0,0.3350621,0.1191332,0.0652942,0.1191332,0,0,0.0786279,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,525,17,4,13,2,0,0,2,3,5,2,3
199508053,1995,8053,CO,Hinsdale County,644,462,218,244,0,0,1,0,,461,rural,West,Mountain,633,,1117.231,56.6411,,,,0.5193929,0.0611051,0.351354,0,0,0.0534669,0,0.4124591,0.1527626,0.0775564,0.1527626,0,0,0.0788255,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,612,36,0,36,0,0,0,0,7,19,5,5
199608053,1996,8053,CO,Hinsdale County,704,509,238,271,0,0,1,0,,508,rural,West,Mountain,633,,1117.231,65.86191,,,,0.6729625,0.0721031,0.4326188,0,0,0.0600859,0,0.5047219,0.192275,0.0924399,0.192275,0,0,0.0807555,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,624,24,1,23,0,0,0,1,7,16,0,0
199708053,1997,8053,CO,Hinsdale County,737,534,256,278,0,0,1,0,,533,rural,West,Mountain,633,,1117.231,74.15727,,,,0.8215637,0.0821564,0.5093695,0,0,0.0657251,0,0.5915259,0.2300378,0.1061713,0.2300378,0,0,0.0808419,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,635,40,0,40,0,0,0,0,16,20,3,1
199808053,1998,8053,CO,Hinsdale County,778,558,265,293,0,0,1,0,,557,rural,West,Mountain,633,,1117.231,82.20378,,,,0.9698822,0.0919716,0.5852738,0,0,0.071069,0,0.6772453,0.2675537,0.1196274,0.2675537,0,0,0.0802661,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,712,20,0,20,0,0,0,0,3,15,2,0
199908053,1999,8053,CO,Hinsdale County,793,568,275,293,0,0,1,0,,567,rural,West,Mountain,633,,1117.231,88.64285,,,,1.1,0.1,0.65,0,0,0.075,0,0.75,0.3,0.1307692,0.3,0.05,0,0.078,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,753,17,1,16,0,1,0,0,3,12,1,0
200008053,2000,8053,CO,Hinsdale County,791,568,272,296,2,1,7,7,,551,rural,West,Mountain,633,,1117.231,78.05434,47.21472393,7.901840491,39.31288344,1.153374,0.1308793,0.7034765,0,0,0.0777096,0,0.8179959,0.3599182,0.1396885,0.3271984,0,0,0.0746012,0,0,0,0.147239264,0.049079755,0.098159509,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,790,34,1,33,0,0,0,1,7,26,0,0
200108053,2001,8053,CO,Hinsdale County,817,606,293,313,2,1,7,7,,589,rural,West,Mountain,633,,1117.231,72.81398,52.75411795,9.154391056,43.59972689,1.292993,0.1723991,0.8102757,0,0,0.0861995,0,0.948195,0.4482376,0.1591376,0.379278,0,0,0.0765452,0,0,0,0.15515917,0.051719723,0.103439447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,20,2,18,0,0,0,2,3,15,0,0
200208053,2002,8053,CO,Hinsdale County,798,581,282,299,2,1,7,7,,564,rural,West,Mountain,633,,1117.231,60.42543,46.99482261,9.911814632,37.08300798,1.306782,0.19725,0.8383127,0,0,0.0862969,0,0.9862502,0.4931251,0.1631106,0.3945001,0,0,0.07101,0,0,0,0.147937532,0.049312511,0.098625021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,17,4,13,1,0,1,2,2,10,1,0
200308053,2003,8053,CO,Hinsdale County,779,561,285,276,3,1,8,7,,542,rural,West,Mountain,633,,1117.231,50.1752,41.95471698,7.986792453,33.96792453,1.34717,0.2245283,0.8820755,0,0,0.0882076,0,1.042453,0.545283,0.1702467,0.4169812,0,0,0.0673585,0,0,0,0.577358491,0.096226415,0.577358491,,,,,,,,,,,,,,,,,,,0,0,0,0,786,24,9,15,0,0,0,9,1,10,3,1
200408053,2004,8053,CO,Hinsdale County,810,569,282,287,2,1,9,7,,550,rural,West,Mountain,633,,1117.231,41.81985,46.22578165,8.020246028,38.20553562,1.433923,0.2592403,0.9559485,0,0,0.0931645,0,1.134176,0.6156957,0.1832131,0.4536705,0,0,0.0661063,0,0,0,1.069366137,0.097215103,1.020758585,,,,,,,,,,,,,,,,,,,0,0,0,0,767,12,1,11,0,0,0,1,0,9,2,0
200508053,2005,8053,CO,Hinsdale County,794,556,270,286,2,2,14,1,,537,rural,West,Mountain,633,,1117.231,31.937,42.07338361,8.810439793,33.26294382,1.460554,0.2826879,0.9894077,0,0,0.0942293,0,1.177866,0.6596051,0.1884586,0.4711465,0,0,0.0621913,0,0,0,1.46055419,0.094229303,1.46055419,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,0,11,0,0,0,0,5,5,0,1
200608053,2006,8053,CO,Hinsdale County,815,564,282,282,2,3,14,3,,542,rural,West,Mountain,633,,1117.231,31.07048,40.85595337,5.635303913,35.22064946,1.379475,0.2524146,0.9039966,0,0,0.0880516,0,1.06836,0.6046212,0.1884586,0.4711465,0,0,0.0601099,0,0,0,1.408825978,0.140882598,1.267943381,,,,,,,,,,,,,,,,,,,0,0,0,0,779,3,0,3,0,0,0,0,0,3,0,0
200708053,2007,8053,CO,Hinsdale County,835,535,265,270,2,3,15,3,,512,rural,West,Mountain,633,,1117.231,28.54068,39.57885601,6.544883452,33.03397256,1.227166,0.2100554,0.7738882,0,0,0.0773888,0,0.9065548,0.5196107,0.1884586,0.4711465,0,0,0.0548355,0,0,0,1.238221194,0.132666556,1.105554637,,,,,,,,,,,,,,,,,,,0,0,0,0,831,8,0,8,0,0,0,0,0,8,0,0
200808053,2008,8053,CO,Hinsdale County,818,540,257,283,3,3,16,3,,515,rural,West,Mountain,633,,1117.231,27.8139,36.55996725,7.205894392,29.35407286,1.154932,0.1823578,0.6962751,0,0,0.0718379,0,0.8067949,0.4697094,0.1884586,0.4711465,0,0,0.0530495,0,0,0,1.149406467,0.088415882,1.060990585,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,846,11,1,10,1,0,0,0,1,8,1,0
200908053,2009,8053,CO,Hinsdale County,834,542,261,281,3,3,16,4,,516,rural,West,Mountain,633,,1117.231,27.22787,22.30013933,3.598229653,18.70190968,1.088353,0.1554791,0.6219162,0,0,0.0666339,0,0.7107614,0.4220146,0.1884586,0.4711465,0,0,0.0515302,0,0,0,1.332677649,0.133267765,1.199409884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,9,1,8,0,1,0,0,0,7,1,0
201008053,2010,8053,CO,Hinsdale County,843,540,265,275,3,3,16,4,,514,rural,West,Mountain,633,,1117.231,26.45909,35.3410783,6.695737544,28.64534075,1.014338,0.1274851,0.5431973,0,0,0.0609711,0,0.6097112,0.3713695,0.1884586,0.4711465,0,0,0.0496637,0,0,0,2.970956394,0.576454226,2.394502168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,24,0,24,0,0,0,0,0,22,2,0
201108053,2011,8053,CO,Hinsdale County,844,544,271,273,3,6,16,3,,516,rural,West,Mountain,633,,1117.231,25.10708,26.86039068,5.709455023,21.15093565,0.9191357,0.0973203,0.4541612,0,0,0.0540668,0,0.4974146,0.3135875,0.1884586,0.4711465,0,0,0.0467137,0,0,0,0.865068943,0.30277413,0.562294813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,13,1,12,0,0,0,1,4,8,0,0
201208053,2012,8053,CO,Hinsdale County,825,525,256,269,4,4,26,4,,487,rural,West,Mountain,633,,1117.231,23.48623,26.84820538,5.994017946,20.85418744,0.816893,0.0676408,0.3642198,0,0,0.0468283,0,0.3850324,0.2549539,0.1884586,0.4711465,0,0,0.0432901,0,0,0,0.915752742,0.166500499,0.749252243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,10,0,10,0,0,0,0,5,5,0,0
201308053,2013,8053,CO,Hinsdale County,802,498,248,250,4,5,25,7,,457,rural,West,Mountain,633,,1117.231,22.86976,22.86976236,4.715845159,18.15391721,0.7511966,0.0417331,0.292132,0,0,0.0417331,0,0.292132,0.2086657,0.1884586,0.4711465,0,0,0.0417331,0,0,0,0.751196574,0.083466286,0.667730288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,6,1,5,0,1,0,0,1,4,0,0
201408053,2014,8053,CO,Hinsdale County,804,493,246,247,4,6,26,6,,451,rural,West,Mountain,633,,1117.231,22.86976,,,,0.7511966,0.0417331,0.292132,0,0,0.0417331,0,0.292132,0.2086657,0.1884586,0.4711465,0,0,0.0417331,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,4,0,4,0,0,0,0,1,3,0,0
201508053,2015,8053,CO,Hinsdale County,773,457,230,227,4,4,22,6,,421,rural,West,Mountain,633,,1117.231,22.86976,,,,0.7511966,0.0417331,0.292132,0,0,0.0417331,0,0.292132,0.2086657,0.1884586,0.4711465,0,0,0.0417331,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
201608053,2016,8053,CO,Hinsdale County,764,447,220,227,4,5,23,6,,409,rural,West,Mountain,633,,1117.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197008055,1970,8055,CO,Huerfano County,6539,3615,1899,1716,,21,,,15,3579,rural,West,Mountain,613,,1591.033,0,,,,4,0,4,,,,,,3,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197108055,1971,8055,CO,Huerfano County,6333,3502,1825,1677,,22,,,16,3464,rural,West,Mountain,613,,1591.033,0,,,,4.5,0,4.375,,,,,,3.5,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197208055,1972,8055,CO,Huerfano County,6429,3608,1866,1742,,20,,,19,3569,rural,West,Mountain,613,,1591.033,0,,,,5,0,4.75,,,,,,4,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197308055,1973,8055,CO,Huerfano County,6666,3808,1958,1850,,21,,,20,3767,rural,West,Mountain,613,,1591.033,0,,,,5.5,0,5.125,,,,,,4.5,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197408055,1974,8055,CO,Huerfano County,6585,3798,1942,1856,,18,,,23,3757,rural,West,Mountain,613,,1591.033,0,,,,6,0,5.5,,,,,,5,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197508055,1975,8055,CO,Huerfano County,6690,3924,1993,1931,,21,,,22,3881,rural,West,Mountain,613,,1591.033,0,,,,6.5,0,5.875,,,,,,5.5,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197608055,1976,8055,CO,Huerfano County,6780,4018,2039,1979,,20,,,24,3974,rural,West,Mountain,613,,1591.033,0,,,,7,0,6.25,,,,,,6,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
197708055,1977,8055,CO,Huerfano County,6725,3981,2015,1966,,21,,,26,3934,rural,West,Mountain,613,,1591.033,0,,,,7.5,0,6.625,,,,,,6.5,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,6587,273,7,266,0,1,1,5,113,142,11,0
197808055,1978,8055,CO,Huerfano County,6711,3964,2001,1963,,21,,,29,3914,rural,West,Mountain,613,,1591.033,1042.857,,,,8,1,7,,,,,,7,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,6502,276,16,260,0,2,4,10,64,169,27,0
197908055,1979,8055,CO,Huerfano County,6561,3889,1956,1933,,21,,,33,3835,rural,West,Mountain,613,,1591.033,994.2856,,,,7.6,1,6.8,,,,,,6.2,1,2.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,,,,,,,,,,,,
198008055,1980,8055,CO,Huerfano County,6448,3800,1909,1891,,21,,,35,3744,rural,West,Mountain,613,,1591.033,945.7142,,,,7.2,1,6.6,,,,,,5.4,1,2.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,5773,315,13,302,0,1,5,7,73,207,17,5
198108055,1981,8055,CO,Huerfano County,6451,3808,1910,1898,,21,,,36,3751,rural,West,Mountain,613,,1591.033,897.1428,,,,6.8,1,6.4,,,,,,4.6,1,2.7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,5943,237,1,236,0,0,1,0,39,180,14,3
198208055,1982,8055,CO,Huerfano County,6670,3948,1978,1970,,22,,,38,3888,rural,West,Mountain,613,,1591.033,848.5714,,,,6.4,1,6.2,,,,,,3.8,1,2.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,6107,301,7,294,0,1,1,5,26,250,14,4
198308055,1983,8055,CO,Huerfano County,6818,4034,2021,2013,,20,,,41,3973,rural,West,Mountain,613,,1591.033,800,,,,6,1,6,,,,,,3,1,2.5,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,6294,387,1,386,0,0,0,1,39,336,10,1
198408055,1984,8055,CO,Huerfano County,6889,4081,2042,2039,,20,,,42,4019,rural,West,Mountain,613,,1591.033,747.8,,,,5.6,1,5.6,,,,,,2.8,1,2.4,2,0,0,0,0,0,,,,4,0,4,0,0,,0,4,,,,,,,,,,,1,185,772,752,6233,291,0,291,0,0,0,0,69,210,10,2
198508055,1985,8055,CO,Huerfano County,6801,4035,2015,2020,,21,,,47,3967,rural,West,Mountain,613,,1591.033,695.6,,,,5.2,1,5.2,,,,,,2.6,1,2.3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,185,772,752,6513,280,2,278,0,0,2,0,64,201,11,2
198608055,1986,8055,CO,Huerfano County,6718,3977,1982,1995,,21,,,48,3908,rural,West,Mountain,613,,1591.033,643.4,,,,4.8,1,4.8,,,,,,2.4,1,2.2,2,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,185,772,752,7250,221,1,220,0,0,0,1,60,148,10,2
198708055,1987,8055,CO,Huerfano County,6464,3798,1890,1908,,20,,,47,3731,rural,West,Mountain,613,,1591.033,591.2,,,,4.4,1,4.4,,,,,,2.2,1,2.1,2,0,0,0,0,0,,,,4,0,4,0,0,,0,4,,,,,,,,,,,1,185,772,752,6962,190,1,189,0,0,1,0,35,137,15,2
198808055,1988,8055,CO,Huerfano County,6341,3704,1843,1861,,17,,,50,3637,rural,West,Mountain,613,,1591.033,539,,,,4,1,4,,,,,,2,1,2,2,0,0,0,0,0,,,,7,0,7,0,0,5,0,2,,,,,,,,,,,1,185,772,752,6787,182,7,175,1,0,2,4,33,129,11,2
198908055,1989,8055,CO,Huerfano County,6163,3582,1780,1802,,18,,,53,3511,rural,West,Mountain,613,,1591.033,527.9221,,,,6.8,1,6.6,,,,,,3.8,1,3.6,2,0,0,0,0,0,,,,10,0,10,0,0,9,0,1,,5,0,5,0,0,5,0,0,0,1,185,772,752,6732,156,17,139,0,0,0,17,29,96,13,1
199008055,1990,8055,CO,Huerfano County,5997,3460,1718,1742,5,11,1364,20,,2060,rural,West,Mountain,613,,1591.033,516.8442,,,,9.6,1,9.2,0,0,6,0,0,5.6,1,5.2,2,0,0,0,0,0,,,,15,0,15,0,0,10,0,1,4,7,0,7,0,0,,0,7,,1,185,772,752,6009,169,3,166,0,1,0,2,43,120,2,1
199108055,1991,8055,CO,Huerfano County,6032,3516,1721,1795,5,21,1377,19,,2094,rural,West,Mountain,613,,1591.033,505.7662,,,,12.4,1,11.8,0,0,7,0,0,7.4,1,6.8,2,0,0,0,0,0,,,,13,0,13,0,0,9,0,4,,,,,,,,,,,1,185,772,752,6158,162,0,162,0,0,0,0,27,124,10,1
199208055,1992,8055,CO,Huerfano County,6125,3602,1733,1869,5,25,1386,22,,2164,rural,West,Mountain,613,,1591.033,494.6883,,,,15.2,1,14.4,0,0,8,0,0,9.2,1,8.4,2,0,0,0,0,0,,,,10,0,10,0,0,7,0,3,,4,0,4,0,0,,0,4,,1,185,772,752,6327,196,4,192,0,0,0,4,35,152,5,0
199308055,1993,8055,CO,Huerfano County,6308,3753,1781,1972,6,27,1432,24,,2264,rural,West,Mountain,613,,1591.033,483.6104,,,,18,1,17,0,1,9,0,5,11,1,10,2,0,0,0,0,0,,,,16,0,16,0,0,11,,1,4,10,0,10,0,0,6,,4,,1,185,772,752,,,,,,,,,,,,
199408055,1994,8055,CO,Huerfano County,6586,3985,1865,2120,6,42,1486,27,,2424,rural,West,Mountain,613,,1591.033,472.5325,,,,18.33333,1,17.33333,0,1,9.166667,0,5.833333,11.5,1,10.5,2,0,0,0,0,0,,,,28,0,28,0,0,19,,2,7,14,0,14,0,0,10,0,4,,1,185,772,752,3494,140,14,126,0,0,1,13,60,61,2,3
199508055,1995,8055,CO,Huerfano County,6881,4258,1958,2300,6,70,1564,30,,2588,rural,West,Mountain,613,,1591.033,461.4546,,,,18.66667,1,17.66667,0,1,9.333333,0,6.666667,12,1,11,2,0,0,0,0,0,,,,22,0,22,0,0,17,,1,4,4,0,4,0,0,,,4,0,1,185,772,752,6275,209,18,191,0,0,1,17,34,146,10,1
199608055,1996,8055,CO,Huerfano County,7223,4550,2072,2478,6,66,1662,38,,2778,rural,West,Mountain,613,,1591.033,450.3767,,,,19,1,18,0,1,9.5,0,7.5,12.5,1,11.5,2,0,0,0,0,0,,,,23,0,23,0,0,15,,1,7,10,0,10,0,0,6,0,0,4,1,185,772,752,6400,262,26,236,0,0,2,24,56,162,18,0
199708055,1997,8055,CO,Huerfano County,7553,4833,2165,2668,8,90,1741,41,,2953,rural,West,Mountain,613,,1591.033,439.2987,,,,19.33333,1,18.33333,0,1,9.666667,0,8.333333,13,1,12,2,0,0,0,0,0,,,,14,0,14,0,0,12,0,2,,9,0,9,0,,7,0,2,,1,185,772,752,6515,213,20,193,0,4,2,14,54,128,9,2
